"countrynum","statenum","Route","Active","Lati","Longi","Stratum","BCR","LandTypeID","RouteTypeID","RouteTypeDetailId","cntrystatenum","cntrystateroutenum"
"840","14","308",1,40.4976057,-121.4282989,66,15,0,1,1,"84014","84014308"
"840","14","313",1,34.0809816,-116.8865694,95,32,0,1,1,"84014","84014313"
"840","14","319",1,37.1650627,-122.2276839,93,32,0,1,1,"84014","84014319"
"840","14","320",1,37.9333136,-121.1662987,91,32,0,1,1,"84014","84014320"
"840","14","341",1,35.89089,-118.85004,92,32,0,1,1,"84014","84014341"
"840","14","345",1,33.7909207,-118.2918,90,32,0,1,1,"84014","84014345"
"840","14","352",1,38.1231944,-121.525076,91,32,0,1,1,"84014","84014352"
"840","14","357",1,38.3539344,-120.6797897,92,32,0,1,1,"84014","84014357"
"840","14","366",1,34.2881427,-116.7674109,95,32,0,1,1,"84014","84014366"
"840","14","401",1,41.8020549,-124.0540137,93,5,0,1,1,"84014","84014401"
"840","14","402",1,41.3035057,-123.5321729,93,5,0,1,1,"84014","84014402"
"840","14","403",1,41.0054247,-122.6175379,66,5,0,1,1,"84014","84014403"
"840","14","404",1,41.1491686,-122.3173197,66,5,0,1,1,"84014","84014404"
"840","14","405",1,41.6091794,-121.050248,85,9,0,1,1,"84014","84014405"
"840","14","406",1,41.6708967,-121.2574609,85,9,0,1,1,"84014","84014406"
"840","14","407",1,41.8699632,-120.5011538,85,9,0,1,1,"84014","84014407"
"840","14","408",1,41.0534621,-120.4745547,85,9,0,1,1,"84014","84014408"
"840","14","409",1,40.8031297,-123.4827189,93,5,0,1,1,"84014","84014409"
"840","14","410",1,40.7168927,-122.6362459,66,5,0,1,1,"84014","84014410"
"840","14","411",1,40.1803227,-122.8597869,92,32,0,1,1,"84014","84014411"
"840","14","412",1,40.9620837,-121.5788419,66,9,0,1,1,"84014","84014412"
"840","14","413",1,40.3052152,-121.143089,66,15,0,1,1,"84014","84014413"
"840","14","414",1,40.4392679,-120.8358171,85,15,0,1,1,"84014","84014414"
"840","14","415",1,40.0402279,-120.9961818,66,15,0,1,1,"84014","84014415"
"840","14","416",1,39.9493657,-121.0380629,66,15,0,1,1,"84014","84014416"
"840","14","417",1,39.5112797,-120.1772919,66,15,0,1,1,"84014","84014417"
"840","14","418",1,39.0192397,-120.8263239,66,15,0,1,1,"84014","84014418"
"840","14","419",1,38.7396833,-120.5734077,66,15,0,1,1,"84014","84014419"
"840","14","420",1,38.7995807,-120.7242129,92,15,0,1,1,"84014","84014420"
"840","14","421",1,37.7104224,-120.1968622,92,15,0,1,1,"84014","84014421"
"840","14","422",1,37.4618753,-119.7938035,92,15,0,1,1,"84014","84014422"
"840","14","423",1,36.0105997,-118.1213609,66,15,0,1,1,"84014","84014423"
"840","14","424",1,35.7945597,-118.4486699,92,15,0,1,1,"84014","84014424"
"840","14","425",1,35.6923897,-118.2905419,92,32,0,1,1,"84014","84014425"
"840","14","426",1,37.77678,-119.0168752,88,9,0,1,1,"84014","84014426"
"840","14","427",1,34.7072417,-119.6177289,90,32,0,1,1,"84014","84014427"
"840","14","428",1,41.7045577,-123.8982699,93,5,0,1,1,"84014","84014428"
"840","14","429",1,41.0822737,-123.0816729,66,5,0,1,1,"84014","84014429"
"840","14","430",1,41.534114,-121.58434,85,9,0,1,1,"84014","84014430"
"840","14","431",1,40.4903837,-123.0732879,93,5,0,1,1,"84014","84014431"
"840","14","432",1,39.1628167,-122.6130599,92,32,0,1,1,"84014","84014432"
"840","14","433",1,39.7978141,-120.139403,85,15,0,1,1,"84014","84014433"
"840","14","434",1,38.1700196,-120.0376959,66,15,0,1,1,"84014","84014434"
"840","14","435",1,40.8879703,-123.6046832,93,5,0,1,1,"84014","84014435"
"840","14","436",1,40.1541637,-120.5453404,66,15,0,1,1,"84014","84014436"
"840","14","503",1,37.665124,-121.73284,91,32,0,1,1,"84014","84014503"
"840","14","518",0,39.06961,-120.56761,66,15,0,1,1,"84014","84014518"
"840","14","536",0,40.1538157,-120.5457839,66,15,0,1,1,"84014","84014536"
"840","14","900",1,41.9024247,-122.5631179,85,9,0,1,3,"84014","84014900"
"840","14","901",1,41.5209207,-122.5202179,85,5,0,1,3,"84014","84014901"
"840","14","902",1,41.8824344,-123.8192961,93,5,0,1,3,"84014","84014902"
"840","14","903",0,40.6229877,-123.6395269,93,5,0,1,3,"84014","84014903"
"840","14","905",0,40.7015167,-123.7020419,93,5,0,1,3,"84014","84014905"
"840","14","907",1,33.9250177,-115.9269019,82,33,0,1,3,"84014","84014907"
"840","14","908",0,41.2623507,-124.0971118,93,5,0,1,3,"84014","84014908"
"840","14","909",0,36.3579209,-120.7791086,92,32,0,1,3,"84014","84014909"
"840","14","918",0,41.46619,-124.0398,93,5,0,1,3,"84014","84014918"
"840","14","953",1,40.6229877,-123.6395269,93,5,0,1,3,"84014","84014953"
"840","17","001",1,40.7402199,-108.0883263,86,10,0,1,1,"84017","84017001"
"840","17","002",1,40.8403233,-107.6901017,86,10,0,1,1,"84017","84017002"
"840","17","003",1,40.1531859,-106.874918,84,16,0,1,1,"84017","84017003"
"840","17","004",1,40.5090827,-105.0392299,87,16,0,1,1,"84017","84017004"
"840","17","005",1,40.5963537,-104.2027819,36,18,0,1,1,"84017","84017005"
"840","17","006",1,40.2096396,-103.440258,36,18,0,1,1,"84017","84017006"
"840","17","007",1,40.6569477,-102.9337159,36,18,0,1,1,"84017","84017007"
"840","17","008",1,39.4003427,-108.8123629,84,16,0,1,1,"84017","84017008"
"840","17","009",1,39.9658907,-107.6483229,84,16,0,1,1,"84017","84017009"
"840","17","010",1,39.2438073,-106.7610657,62,16,0,1,1,"84017","84017010"
"840","17","011",1,39.2209796,-105.2791994,62,16,0,1,1,"84017","84017011"
"840","17","012",1,39.3798417,-104.3691567,87,18,0,1,1,"84017","84017012"
"840","17","013",1,39.8568857,-103.6493769,36,18,0,1,1,"84017","84017013"
"840","17","014",1,39.8307687,-102.6325909,36,18,0,1,1,"84017","84017014"
"840","17","015",1,38.694789,-108.1390507,84,16,0,1,1,"84017","84017015"
"840","17","016",1,38.3057846,-107.9633117,62,16,0,1,1,"84017","84017016"
"840","17","017",1,38.5137277,-106.7550729,62,16,0,1,1,"84017","84017017"
"840","17","018",1,38.025678,-105.8127155,87,16,0,1,1,"84017","84017018"
"840","17","019",1,38.8398807,-104.0920409,36,18,0,1,1,"84017","84017019"
"840","17","020",1,38.6410567,-103.2279359,36,18,0,1,1,"84017","84017020"
"840","17","021",1,38.1437717,-102.5212329,36,18,0,1,1,"84017","84017021"
"840","17","022",0,37.5181967,-108.5355759,84,16,0,1,1,"84017","84017022"
"840","17","023",1,37.2149507,-107.7918089,84,16,0,1,1,"84017","84017023"
"840","17","024",0,37.2877307,-106.8369449,62,16,0,1,1,"84017","84017024"
"840","17","025",0,37.2873497,-105.5524979,87,16,0,1,1,"84017","84017025"
"840","17","026",0,37.6204777,-104.3145749,87,18,0,1,1,"84017","84017026"
"840","17","027",1,37.9979687,-103.1977919,36,18,0,1,1,"84017","84017027"
"840","17","028",1,37.6879837,-102.2921829,36,18,0,1,1,"84017","84017028"
"840","17","031",1,40.0653006,-108.4153871,84,16,0,1,1,"84017","84017031"
"840","17","032",1,40.1380256,-107.9697719,84,10,0,1,1,"84017","84017032"
"840","17","033",1,40.8796847,-106.4591899,86,16,0,1,1,"84017","84017033"
"840","17","034",1,40.8716166,-105.9079302,62,16,0,1,1,"84017","84017034"
"840","17","035",1,40.3052417,-104.6963429,36,18,0,1,1,"84017","84017035"
"840","17","036",1,40.8478437,-103.3439259,36,18,0,1,1,"84017","84017036"
"840","17","037",1,40.2631147,-102.7182079,36,18,0,1,1,"84017","84017037"
"840","17","038",0,39.1643935,-108.7012441,87,16,0,1,1,"84017","84017038"
"840","17","039",1,39.6640362,-107.1232134,62,16,0,1,1,"84017","84017039"
"840","17","040",1,39.5442667,-106.2206124,62,16,0,1,1,"84017","84017040"
"840","17","041",1,39.0800627,-105.4160009,62,16,0,1,1,"84017","84017041"
"840","17","042",1,39.8407587,-104.1886679,36,18,0,1,1,"84017","84017042"
"840","17","043",1,39.6105587,-103.1230999,36,18,0,1,1,"84017","84017043"
"840","17","044",1,39.3883077,-102.4274519,36,18,0,1,1,"84017","84017044"
"840","17","045",1,38.7397289,-108.623622,62,16,0,1,1,"84017","84017045"
"840","17","046",1,38.5920517,-106.9174979,62,16,0,1,1,"84017","84017046"
"840","17","047",1,38.5112521,-106.5542061,62,16,0,1,1,"84017","84017047"
"840","17","048",1,38.982811,-105.5746738,62,16,0,1,1,"84017","84017048"
"840","17","049",1,38.6945177,-104.0715939,36,18,0,1,1,"84017","84017049"
"840","17","050",1,38.1746667,-103.9489359,36,18,0,1,1,"84017","84017050"
"840","17","051",1,38.6933497,-102.5906749,36,18,0,1,1,"84017","84017051"
"840","17","052",1,37.7907487,-108.0204389,62,16,0,1,1,"84017","84017052"
"840","17","053",0,37.9857447,-107.2239599,62,16,0,1,1,"84017","84017053"
"840","17","054",0,37.4798557,-106.4522789,62,16,0,1,1,"84017","84017054"
"840","17","055",1,37.1810849,-105.7459646,87,16,0,1,1,"84017","84017055"
"840","17","056",1,37.0446817,-104.0585169,87,18,0,1,1,"84017","84017056"
"840","17","057",1,37.2182707,-103.5204699,87,18,0,1,1,"84017","84017057"
"840","17","058",1,37.1052137,-102.5796589,36,18,0,1,1,"84017","84017058"
"840","17","122",0,37.5166544,-108.4645163,84,16,0,1,1,"84017","84017122"
"840","17","124",1,37.2881745,-106.8377022,62,16,0,1,1,"84017","84017124"
"840","17","125",1,37.2872957,-105.5525819,87,16,0,1,1,"84017","84017125"
"840","17","126",1,37.6256667,-104.3100659,87,18,0,1,1,"84017","84017126"
"840","17","138",1,39.0521056,-108.5755774,84,16,0,1,1,"84017","84017138"
"840","17","153",1,37.7792747,-107.0036239,62,16,0,1,1,"84017","84017153"
"840","17","154",1,37.6329865,-106.4250933,62,16,0,1,1,"84017","84017154"
"840","17","201",1,40.6165527,-108.6736679,84,10,0,1,1,"84017","84017201"
"840","17","202",1,40.2101727,-107.0331404,62,16,0,1,1,"84017","84017202"
"840","17","203",1,40.1331937,-106.4907839,62,16,0,1,1,"84017","84017203"
"840","17","204",1,40.7597487,-105.4722069,62,16,0,1,1,"84017","84017204"
"840","17","205",1,40.8566157,-104.5420149,36,18,0,1,1,"84017","84017205"
"840","17","206",1,40.5807997,-103.6580889,36,18,0,1,1,"84017","84017206"
"840","17","207",1,40.6141447,-102.0845649,36,18,0,1,1,"84017","84017207"
"840","17","208",1,39.5130367,-108.4622799,84,16,0,1,1,"84017","84017208"
"840","17","209",1,39.6468148,-107.6169662,62,16,0,1,1,"84017","84017209"
"840","17","210",1,39.3789927,-106.8135989,62,16,0,1,1,"84017","84017210"
"840","17","211",1,39.6666667,-105.85,62,16,0,1,1,"84017","84017211"
"840","17","212",0,39.9859827,-104.5104139,36,18,0,1,1,"84017","84017212"
"840","17","213",1,39.373985,-103.7867237,36,18,0,1,1,"84017","84017213"
"840","17","214",1,39.5341427,-102.5923459,36,18,0,1,1,"84017","84017214"
"840","17","215",1,38.2657408,-108.3489798,62,16,0,1,1,"84017","84017215"
"840","17","216",1,38.8387837,-107.6025079,84,16,0,1,1,"84017","84017216"
"840","17","217",1,38.7474207,-106.4305419,62,16,0,1,1,"84017","84017217"
"840","17","218",1,38.3674037,-105.2290729,62,16,0,1,1,"84017","84017218"
"840","17","219",0,38.0452637,-104.4505009,36,18,0,1,1,"84017","84017219"
"840","17","220",1,38.1719747,-103.2345199,36,18,0,1,1,"84017","84017220"
"840","17","221",1,38.2958688,-102.7381166,36,18,0,1,1,"84017","84017221"
"840","17","222",1,37.7801857,-108.0888449,62,16,0,1,1,"84017","84017222"
"840","17","223",1,37.2329382,-107.183624,62,16,0,1,1,"84017","84017223"
"840","17","224",1,37.0593545,-106.1915747,62,16,0,1,1,"84017","84017224"
"840","17","225",1,37.6909727,-105.927905,87,16,0,1,1,"84017","84017225"
"840","17","226",1,37.1141597,-104.6052929,84,16,0,1,1,"84017","84017226"
"840","17","227",1,37.5201847,-103.1112899,87,18,0,1,1,"84017","84017227"
"840","17","228",1,37.1640087,-102.2766499,36,18,0,1,1,"84017","84017228"
"840","17","253",1,37.940923,-107.15889,62,16,0,1,1,"84017","84017253"
"840","17","301",1,40.2777657,-108.5596319,84,16,0,1,1,"84017","84017301"
"840","17","302",1,40.6681037,-107.8616029,86,10,0,1,1,"84017","84017302"
"840","17","303",1,40.6746076,-106.9331855,62,16,0,1,1,"84017","84017303"
"840","17","304",1,40.5692247,-105.4284449,62,16,0,1,1,"84017","84017304"
"840","17","305",1,40.8627005,-104.6390073,36,18,0,1,1,"84017","84017305"
"840","17","306",1,40.3492697,-103.7997669,36,18,0,1,1,"84017","84017306"
"840","17","307",1,40.9679121,-102.3257889,36,18,0,1,1,"84017","84017307"
"840","17","308",1,39.4433277,-108.9548949,84,16,0,1,1,"84017","84017308"
"840","17","309",1,39.0799673,-107.3678337,62,16,0,1,1,"84017","84017309"
"840","17","310",0,39.1529607,-106.4087149,62,16,0,1,1,"84017","84017310"
"840","17","311",1,39.4106807,-105.9687199,62,16,0,1,1,"84017","84017311"
"840","17","312",1,39.7238537,-104.3773535,36,18,0,1,1,"84017","84017312"
"840","17","313",1,39.5675297,-103.0237419,36,18,0,1,1,"84017","84017313"
"840","17","314",1,39.1718637,-102.1105579,36,18,0,1,1,"84017","84017314"
"840","17","315",1,38.0687767,-108.4608309,87,16,0,1,1,"84017","84017315"
"840","17","316",1,38.4648048,-107.2632899,62,16,0,1,1,"84017","84017316"
"840","17","317",1,38.4480577,-106.1069649,62,16,0,1,1,"84017","84017317"
"840","17","318",1,38.6441327,-105.7794649,62,16,0,1,1,"84017","84017318"
"840","17","319",1,38.5495769,-104.4588733,36,18,0,1,1,"84017","84017319"
"840","17","320",1,38.7624107,-103.3489149,36,18,0,1,1,"84017","84017320"
"840","17","321",1,38.2460697,-102.2107619,36,18,0,1,1,"84017","84017321"
"840","17","322",1,37.8399527,-108.7610769,84,16,0,1,1,"84017","84017322"
"840","17","323",0,37.2370827,-107.8701319,84,16,0,1,1,"84017","84017323"
"840","17","324",1,37.6490053,-106.6533167,62,16,0,1,1,"84017","84017324"
"840","17","325",0,37.0987057,-105.5208509,87,16,0,1,1,"84017","84017325"
"840","17","326",1,37.6176717,-104.7749029,84,16,0,1,1,"84017","84017326"
"840","17","327",1,37.95117,-103.8764488,36,18,0,1,1,"84017","84017327"
"840","17","328",1,37.2067937,-102.8682559,36,18,0,1,1,"84017","84017328"
"840","17","351",1,40.2044442,-108.7539818,84,16,0,1,1,"84017","84017351"
"840","17","352",1,40.0522652,-107.8736167,84,16,0,1,1,"84017","84017352"
"840","17","353",0,40.3126093,-105.9787229,62,16,0,1,1,"84017","84017353"
"840","17","354",1,40.0205912,-105.2961672,62,16,0,1,1,"84017","84017354"
"840","17","358",1,39.8228687,-108.1651539,84,16,0,1,1,"84017","84017358"
"840","17","359",1,39.7578337,-107.6922689,84,16,0,1,1,"84017","84017359"
"840","17","360",1,39.9539677,-106.5583499,62,16,0,1,1,"84017","84017360"
"840","17","361",1,39.8235192,-105.5238079,62,16,0,1,1,"84017","84017361"
"840","17","362",1,38.9999639,-104.7380455,87,18,0,1,1,"84017","84017362"
"840","17","365",1,38.2700861,-108.5366804,62,16,0,1,1,"84017","84017365"
"840","17","366",1,38.1738367,-107.7416909,62,16,0,1,1,"84017","84017366"
"840","17","367",1,38.0540197,-106.8645557,62,16,0,1,1,"84017","84017367"
"840","17","368",1,38.1502227,-105.5137559,62,16,0,1,1,"84017","84017368"
"840","17","372",1,37.4432477,-108.4743579,62,16,0,1,1,"84017","84017372"
"840","17","373",1,37.9427007,-107.8223959,62,16,0,1,1,"84017","84017373"
"840","17","374",1,37.8392179,-106.2560823,62,16,0,1,1,"84017","84017374"
"840","17","375",1,37.9410936,-105.232388,84,16,0,1,1,"84017","84017375"
"840","17","376",1,37.3389499,-104.5848671,84,16,0,1,1,"84017","84017376"
"840","17","410",1,39.1305537,-106.1788927,62,16,0,1,1,"84017","84017410"
"840","17","412",1,39.9848652,-104.5086695,36,18,0,1,1,"84017","84017412"
"840","17","419",1,38.0641056,-104.4189177,36,18,0,1,1,"84017","84017419"
"840","17","422",1,37.5166544,-108.46451,84,16,0,1,1,"84017","84017422"
"840","17","423",1,37.2314334,-107.8695551,84,16,0,1,1,"84017","84017423"
"840","17","425",1,37.0988956,-105.5210119,87,16,0,1,1,"84017","84017425"
"840","17","453",1,40.179928,-106.00812,62,16,0,1,1,"84017","84017453"
"840","17","900",1,39.8130827,-104.7986289,36,18,0,1,3,"84017","84017900"
"840","17","901",1,40.8120627,-104.7912219,36,18,0,1,3,"84017","84017901"
"840","17","902",1,39.6848088,-105.3722224,62,16,0,1,3,"84017","84017902"
"840","17","903",1,37.2704067,-108.4824304,84,16,0,1,3,"84017","84017903"
"840","17","904",1,40.4319964,-105.7630014,62,16,0,1,3,"84017","84017904"
"840","18","001",1,41.3360007,-71.9642159,12,30,0,1,1,"84018","84018001"
"840","18","002",0,41.6976407,-72.9096309,12,30,0,1,1,"84018","84018002"
"840","18","003",1,41.7026037,-72.5159969,12,30,0,1,1,"84018","84018003"
"840","18","004",1,41.417728,-72.1530946,12,30,0,1,1,"84018","84018004"
"840","18","005",0,41.9407577,-72.1389149,12,30,0,1,1,"84018","84018005"
"840","18","006",1,41.2710807,-72.4984279,12,30,0,1,1,"84018","84018006"
"840","18","007",1,41.7771877,-72.1354049,12,30,0,1,1,"84018","84018007"
"840","18","008",1,41.5493443,-73.2167392,12,30,0,1,1,"84018","84018008"
"840","18","009",1,41.5387127,-73.5009399,12,28,0,1,1,"84018","84018009"
"840","18","010",1,41.0517897,-73.6169339,12,30,0,1,1,"84018","84018010"
"840","18","011",1,41.3362789,-73.5313225,12,30,0,1,1,"84018","84018011"
"840","18","012",0,41.7487967,-73.3502269,12,30,0,1,1,"84018","84018012"
"840","18","013",1,41.2521947,-73.2470699,12,30,0,1,1,"84018","84018013"
"840","18","014",1,41.5651229,-72.5906625,12,30,0,1,1,"84018","84018014"
"840","18","015",1,41.5832977,-72.8512329,12,30,0,1,1,"84018","84018015"
"840","18","016",0,41.8784917,-72.9574329,12,14,0,1,1,"84018","84018016"
"840","18","102",1,41.7378788,-72.9270422,12,14,0,1,1,"84018","84018102"
"840","18","105",1,41.9407577,-72.1389149,12,30,0,1,1,"84018","84018105"
"840","18","112",1,41.7487967,-73.350226,12,30,0,1,1,"84018","84018112"
"840","18","116",1,41.8805267,-72.9557559,12,30,0,1,1,"84018","84018116"
"840","21","001",1,39.5003037,-75.6860679,4,30,0,1,1,"84021","84021001"
"840","21","002",1,39.7518831,-75.5873207,4,30,0,1,1,"84021","84021002"
"840","21","003",1,38.9594417,-75.5366119,4,30,0,1,1,"84021","84021003"
"840","21","004",1,39.0287137,-75.4652999,4,30,0,1,1,"84021","84021004"
"840","21","005",0,39.0295357,-75.4593569,4,30,0,1,1,"84021","84021005"
"840","21","006",1,38.5337387,-75.1803229,4,30,0,1,1,"84021","84021006"
"840","21","007",0,38.6735427,-75.2351089,4,30,0,1,1,"84021","84021007"
"840","21","008",0,38.5040567,-75.4329779,4,30,0,1,1,"84021","84021008"
"840","21","009",0,38.5804577,-75.0612969,4,30,0,1,1,"84021","84021009"
"840","21","010",1,38.7480537,-75.2899489,4,30,0,1,1,"84021","84021010"
"840","21","105",1,39.3705837,-75.6392639,4,30,0,1,1,"84021","84021105"
"840","21","107",1,38.6736346,-75.2351111,4,30,0,1,1,"84021","84021107"
"840","21","108",1,38.5040677,-75.4329919,4,30,0,1,1,"84021","84021108"
"840","21","109",1,38.7324037,-75.4638509,4,30,0,1,1,"84021","84021109"
"840","21","900",0,39.0295357,-75.459356,4,30,0,1,1,"84021","84021900"
"840","21","901",0,39.0295357,-75.459356,4,30,0,1,1,"84021","84021901"
"840","21","921",0,39.0295357,-75.459356,4,30,0,1,1,"84021","84021921"
"840","25","001",1,30.9291812,-87.4079434,4,27,0,1,1,"84025","84025001"
"840","25","002",1,30.3755433,-86.2758321,3,27,0,1,1,"84025","84025002"
"840","25","003",1,30.5193157,-86.4809129,3,27,0,1,1,"84025","84025003"
"840","25","004",1,30.5288404,-85.1334541,3,27,0,1,1,"84025","84025004"
"840","25","005",1,30.3372497,-85.2869789,3,27,0,1,1,"84025","84025005"
"840","25","006",1,30.5950194,-84.0413094,4,27,0,1,1,"84025","84025006"
"840","25","007",0,30.3898527,-85.9004499,3,27,0,1,1,"84025","84025007"
"840","25","008",0,30.3358457,-84.9914239,3,27,0,1,1,"84025","84025008"
"840","25","009",1,29.7818335,-85.3003555,3,27,0,1,1,"84025","84025009"
"840","25","010",1,30.2734632,-83.8569684,3,27,0,1,1,"84025","84025010"
"840","25","011",1,29.6686989,-83.3782062,3,27,0,1,1,"84025","84025011"
"840","25","012",1,30.5026237,-82.7337409,3,27,0,1,1,"84025","84025012"
"840","25","013",0,29.5468457,-82.2630299,3,31,0,1,1,"84025","84025013"
"840","25","014",1,29.1916199,-82.394802,3,31,0,1,1,"84025","84025014"
"840","25","015",1,29.9877641,-84.9762879,3,27,0,1,1,"84025","84025015"
"840","25","016",0,28.0363157,-82.5050049,2,31,0,1,1,"84025","84025016"
"840","25","017",0,27.4438745,-82.1186659,2,31,0,1,1,"84025","84025017"
"840","25","018",1,29.8899427,-81.3438119,3,31,0,1,1,"84025","84025018"
"840","25","019",1,30.7202649,-81.9062085,3,27,0,1,1,"84025","84025019"
"840","25","020",1,28.3266818,-82.3022052,2,31,0,1,1,"84025","84025020"
"840","25","021",1,29.8970697,-81.8343049,3,31,0,1,1,"84025","84025021"
"840","25","022",1,28.1788407,-81.8605659,2,31,0,1,1,"84025","84025022"
"840","25","023",0,28.5723877,-81.9816829,2,31,0,1,1,"84025","84025023"
"840","25","024",1,27.3232866,-81.4189503,2,31,0,1,1,"84025","84025024"
"840","25","025",1,28.7481187,-80.8712309,2,31,0,1,1,"84025","84025025"
"840","25","026",1,26.2943143,-81.448561,2,31,0,1,1,"84025","84025026"
"840","25","027",1,27.6610372,-82.1462286,2,31,0,1,1,"84025","84025027"
"840","25","028",1,25.7510497,-80.9676799,2,31,0,1,1,"84025","84025028"
"840","25","029",0,27.9009147,-81.7191149,2,31,0,1,1,"84025","84025029"
"840","25","030",1,27.9626301,-80.9673345,2,31,0,1,1,"84025","84025030"
"840","25","031",1,26.9657323,-80.3854635,2,31,0,1,1,"84025","84025031"
"840","25","032",0,26.7792597,-81.9372109,2,31,0,1,1,"84025","84025032"
"840","25","033",0,26.0628347,-80.4312659,1,31,0,1,1,"84025","84025033"
"840","25","035",0,25.6579667,-80.7663639,1,31,0,1,1,"84025","84025035"
"840","25","036",0,25.0015697,-80.5364609,1,31,0,1,1,"84025","84025036"
"840","25","037",1,30.2531989,-82.1623546,3,27,0,1,1,"84025","84025037"
"840","25","038",0,30.0999027,-81.8070759,3,27,0,1,1,"84025","84025038"
"840","25","039",0,26.3678027,-80.2032849,2,31,0,1,1,"84025","84025039"
"840","25","040",0,26.0594807,-80.4340449,1,31,0,1,1,"84025","84025040"
"840","25","051",0,30.3334747,-87.1400909,3,27,0,1,1,"84025","84025051"
"840","25","052",1,30.7209289,-86.7860494,3,27,0,1,1,"84025","84025052"
"840","25","053",1,30.7184797,-86.1160696,3,27,0,1,1,"84025","84025053"
"840","25","054",1,30.5335474,-85.2426415,3,27,0,1,1,"84025","84025054"
"840","25","055",1,30.9498107,-85.7419899,4,27,0,1,1,"84025","84025055"
"840","25","056",1,30.2929508,-83.6676053,3,27,0,1,1,"84025","84025056"
"840","25","057",1,30.387698,-84.6639032,3,27,0,1,1,"84025","84025057"
"840","25","058",1,30.3506092,-83.3399191,3,27,0,1,1,"84025","84025058"
"840","25","059",0,30.0205957,-82.811155,3,27,0,1,1,"84025","84025059"
"840","25","060",1,30.5196049,-81.9519897,3,27,0,1,1,"84025","84025060"
"840","25","061",1,30.5193097,-83.2158819,3,27,0,1,1,"84025","84025061"
"840","25","062",1,29.9468226,-84.340943,3,27,0,1,1,"84025","84025062"
"840","25","063",1,29.5359317,-81.8774959,3,31,0,1,1,"84025","84025063"
"840","25","064",1,29.4080424,-81.1983453,2,31,0,1,1,"84025","84025064"
"840","25","065",0,29.1174077,-82.2183149,3,31,0,1,1,"84025","84025065"
"840","25","066",1,28.6471072,-82.1719367,2,31,0,1,1,"84025","84025066"
"840","25","067",1,28.1011187,-80.8980039,2,31,0,1,1,"84025","84025067"
"840","25","068",1,28.6901383,-81.5469756,2,31,0,1,1,"84025","84025068"
"840","25","069",1,28.3225489,-81.3372759,2,31,0,1,1,"84025","84025069"
"840","25","070",0,27.7698971,-82.3349393,2,31,0,1,1,"84025","84025070"
"840","25","071",1,27.2920427,-82.0563269,2,31,0,1,1,"84025","84025071"
"840","25","072",0,27.4266407,-81.5833199,2,31,0,1,1,"84025","84025072"
"840","25","073",1,27.7611546,-81.4536353,2,31,0,1,1,"84025","84025073"
"840","25","074",1,27.2364427,-80.5471555,2,31,0,1,1,"84025","84025074"
"840","25","075",0,27.8600237,-80.4486919,2,31,0,1,1,"84025","84025075"
"840","25","076",0,26.3358707,-80.5359109,1,31,0,1,1,"84025","84025076"
"840","25","077",1,26.0856265,-80.2292965,1,31,0,1,1,"84025","84025077"
"840","25","078",0,25.6040397,-80.4097679,1,31,0,1,1,"84025","84025078"
"840","25","079",1,25.4912637,-80.5425082,1,31,0,1,1,"84025","84025079"
"840","25","080",0,25.3839437,-80.3715899,1,31,0,1,1,"84025","84025080"
"840","25","081",1,26.5587549,-81.126711,2,31,0,1,1,"84025","84025081"
"840","25","082",1,26.8751997,-81.3585199,2,31,0,1,1,"84025","84025082"
"840","25","083",0,24.6730127,-81.2450339,1,31,0,1,1,"84025","84025083"
"840","25","084",1,29.6862263,-83.0674784,3,27,0,1,1,"84025","84025084"
"840","25","085",1,28.2764097,-82.6352619,2,31,0,1,1,"84025","84025085"
"840","25","086",1,26.9459847,-81.7610009,2,31,0,1,1,"84025","84025086"
"840","25","087",1,25.9322682,-81.6570333,1,31,0,1,1,"84025","84025087"
"840","25","088",1,26.750328,-80.902032,1,31,0,1,1,"84025","84025088"
"840","25","105",0,30.3715757,-85.2717359,3,27,0,1,1,"84025","84025105"
"840","25","107",0,30.53685,-85.836483,3,27,0,1,1,"84025","84025107"
"840","25","108",1,30.3242578,-85.0052085,3,27,0,1,1,"84025","84025108"
"840","25","113",1,29.4553574,-82.119094,3,31,0,1,1,"84025","84025113"
"840","25","116",1,28.0402277,-82.5089729,2,31,0,1,1,"84025","84025116"
"840","25","117",1,27.4438745,-82.118665,2,31,0,1,1,"84025","84025117"
"840","25","123",1,28.5723877,-81.981682,2,31,0,1,1,"84025","84025123"
"840","25","129",1,27.9007144,-81.7191254,2,31,0,1,1,"84025","84025129"
"840","25","132",1,26.9297114,-82.0333415,2,31,0,1,1,"84025","84025132"
"840","25","135",1,25.1388716,-80.9335333,1,31,0,1,1,"84025","84025135"
"840","25","137",0,30.2516797,-82.1626039,3,27,0,1,1,"84025","84025137"
"840","25","138",1,30.0999167,-81.806917,3,27,0,1,1,"84025","84025138"
"840","25","151",1,30.965694,-86.455486,3,27,0,1,1,"84025","84025151"
"840","25","159",1,30.018918,-82.810872,3,27,0,1,1,"84025","84025159"
"840","25","165",1,29.1871917,-82.2851269,3,31,0,1,1,"84025","84025165"
"840","25","170",1,27.769929,-82.334936,2,31,0,1,1,"84025","84025170"
"840","25","172",1,27.4972377,-81.6004029,2,31,0,1,1,"84025","84025172"
"840","25","175",1,27.8610752,-80.4489977,2,31,0,1,1,"84025","84025175"
"840","25","176",0,26.6850447,-80.3893099,1,31,0,1,1,"84025","84025176"
